Severity,Process,IP:Port,Score,Timestamp,Reason
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:08,Frequent connections: 83 in 60 seconds; High connection frequency baseline: 88; Beaconing pattern: 28 hits to 3.234.199.80:80; Connection burst: 19 connections in 10 seconds; Multi-destination activity: 8 unique endpoints
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:07,Frequent connections: 82 in 60 seconds; High connection frequency baseline: 85; Beaconing pattern: 26 hits to 3.234.199.80:80; Connection burst: 17 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,System Idle Process,8.8.4.4:443,72.0,2026-04-22 09:29:07,Unknown process not in whitelist; Frequent connections: 75 in 60 seconds; High connection frequency baseline: 87; Connection burst: 14 connections in 10 seconds; Multi-destination activity: 14 unique endpoints
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:06,Frequent connections: 81 in 60 seconds; High connection frequency baseline: 83; Beaconing pattern: 25 hits to 3.234.199.80:80; Connection burst: 16 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,System Idle Process,49.44.198.161:80,72.0,2026-04-22 09:29:06,Unknown process not in whitelist; Frequent connections: 73 in 60 seconds; High connection frequency baseline: 85; Connection burst: 12 connections in 10 seconds; Multi-destination activity: 13 unique endpoints
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:05,Frequent connections: 79 in 60 seconds; High connection frequency baseline: 81; Beaconing pattern: 23 hits to 3.234.199.80:80; Connection burst: 14 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:05,Frequent connections: 80 in 60 seconds; High connection frequency baseline: 82; Beaconing pattern: 24 hits to 3.234.199.80:80; Connection burst: 15 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:04,Frequent connections: 78 in 60 seconds; High connection frequency baseline: 78; Beaconing pattern: 21 hits to 3.234.199.80:80; Connection burst: 13 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,python.exe,93.184.216.34:8080,72.0,2026-04-22 09:29:04,Frequent connections: 79 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 79; Beaconing pattern: 10 hits to 93.184.216.34:8080; Connection burst: 14 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:04,Frequent connections: 80 in 60 seconds; High connection frequency baseline: 80; Beaconing pattern: 22 hits to 3.234.199.80:80; Connection burst: 15 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:03,Frequent connections: 76 in 60 seconds; High connection frequency baseline: 76; Beaconing pattern: 19 hits to 3.234.199.80:80; Connection burst: 11 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:03,Frequent connections: 77 in 60 seconds; High connection frequency baseline: 77; Beaconing pattern: 20 hits to 3.234.199.80:80; Connection burst: 12 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,python.exe,3.234.199.80:80,62.0,2026-04-22 09:29:01,Frequent connections: 74 in 60 seconds; High connection frequency baseline: 74; Beaconing pattern: 18 hits to 3.234.199.80:80; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,System Idle Process,20.207.73.82:80,72.0,2026-04-22 09:29:01,Unknown process not in whitelist; Frequent connections: 69 in 60 seconds; High connection frequency baseline: 78; Connection burst: 7 connections in 10 seconds; Multi-destination activity: 13 unique endpoints
HIGH,python.exe,3.234.199.80:80,57.0,2026-04-22 09:29:00,Frequent connections: 70 in 60 seconds; High connection frequency baseline: 70; Beaconing pattern: 15 hits to 3.234.199.80:80; Connection burst: 7 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,3.234.199.80:80,57.0,2026-04-22 09:29:00,Frequent connections: 71 in 60 seconds; High connection frequency baseline: 71; Beaconing pattern: 16 hits to 3.234.199.80:80; Connection burst: 8 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,3.234.199.80:80,57.0,2026-04-22 09:29:00,Frequent connections: 72 in 60 seconds; High connection frequency baseline: 72; Beaconing pattern: 17 hits to 3.234.199.80:80; Connection burst: 9 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,3.234.199.80:80,57.0,2026-04-22 09:28:58,Frequent connections: 69 in 60 seconds; High connection frequency baseline: 69; Beaconing pattern: 14 hits to 3.234.199.80:80; Connection burst: 9 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,93.184.216.34:8080,67.0,2026-04-22 09:28:57,Frequent connections: 68 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 68; Beaconing pattern: 9 hits to 93.184.216.34:8080; Connection burst: 9 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,3.234.199.80:80,57.0,2026-04-22 09:28:55,Frequent connections: 66 in 60 seconds; High connection frequency baseline: 66; Beaconing pattern: 12 hits to 3.234.199.80:80; Connection burst: 11 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,3.234.199.80:80,57.0,2026-04-22 09:28:55,Frequent connections: 67 in 60 seconds; High connection frequency baseline: 67; Beaconing pattern: 13 hits to 3.234.199.80:80; Connection burst: 12 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,3.234.199.80:80,57.0,2026-04-22 09:28:53,Frequent connections: 65 in 60 seconds; High connection frequency baseline: 65; Beaconing pattern: 11 hits to 3.234.199.80:80; Connection burst: 15 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,93.184.216.34:8080,60.0,2026-04-22 09:28:51,Frequent connections: 64 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 64; Repeated destination: 8 hits to 93.184.216.34:8080; Connection burst: 18 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,3.234.199.80:80,57.0,2026-04-22 09:28:50,Frequent connections: 63 in 60 seconds; High connection frequency baseline: 63; Beaconing pattern: 10 hits to 3.234.199.80:80; Connection burst: 17 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,3.234.199.80:80,57.0,2026-04-22 09:28:49,Frequent connections: 61 in 60 seconds; High connection frequency baseline: 61; Beaconing pattern: 9 hits to 3.234.199.80:80; Connection burst: 15 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,System Idle Process,3.234.199.80:80,72.0,2026-04-22 09:28:47,Unknown process not in whitelist; Frequent connections: 65 in 60 seconds; High connection frequency baseline: 65; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 18 unique endpoints
HIGH,System Idle Process,3.234.199.80:80,72.0,2026-04-22 09:28:46,Unknown process not in whitelist; Frequent connections: 64 in 60 seconds; High connection frequency baseline: 64; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 18 unique endpoints
HIGH,System Idle Process,3.234.199.80:80,72.0,2026-04-22 09:28:45,Unknown process not in whitelist; Frequent connections: 62 in 60 seconds; High connection frequency baseline: 62; Connection burst: 8 connections in 10 seconds; Multi-destination activity: 18 unique endpoints
HIGH,System Idle Process,3.234.199.80:80,72.0,2026-04-22 09:28:45,Unknown process not in whitelist; Frequent connections: 63 in 60 seconds; High connection frequency baseline: 63; Connection burst: 9 connections in 10 seconds; Multi-destination activity: 18 unique endpoints
HIGH,python.exe,93.184.216.34:8080,60.0,2026-04-22 09:28:44,Frequent connections: 53 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 53; Repeated destination: 7 hits to 93.184.216.34:8080; Connection burst: 11 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:43,Frequent connections: 50 in 60 seconds; High connection frequency baseline: 50; Beaconing pattern: 40 hits to 18.235.15.99:80; Connection burst: 8 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:42,Frequent connections: 47 in 60 seconds; High connection frequency baseline: 47; Beaconing pattern: 37 hits to 18.235.15.99:80; Connection burst: 7 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:42,Frequent connections: 48 in 60 seconds; High connection frequency baseline: 48; Beaconing pattern: 38 hits to 18.235.15.99:80; Connection burst: 8 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:42,Frequent connections: 49 in 60 seconds; High connection frequency baseline: 49; Beaconing pattern: 39 hits to 18.235.15.99:80; Connection burst: 8 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:39,Frequent connections: 46 in 60 seconds; High connection frequency baseline: 46; Beaconing pattern: 36 hits to 18.235.15.99:80; Connection burst: 11 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,System Idle Process,20.207.73.82:80,75.0,2026-04-22 09:28:38,Unknown process not in whitelist; Frequent connections: 56 in 60 seconds; High connection frequency baseline: 56; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 17 unique endpoints
HIGH,python.exe,93.184.216.34:8080,63.0,2026-04-22 09:28:37,Frequent connections: 44 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 44; Repeated destination: 6 hits to 93.184.216.34:8080; Connection burst: 10 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:36,Frequent connections: 43 in 60 seconds; High connection frequency baseline: 43; Beaconing pattern: 35 hits to 18.235.15.99:80; Connection burst: 11 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:34,Frequent connections: 42 in 60 seconds; High connection frequency baseline: 42; Beaconing pattern: 34 hits to 18.235.15.99:80; Connection burst: 17 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:33,Frequent connections: 41 in 60 seconds; High connection frequency baseline: 41; Beaconing pattern: 33 hits to 18.235.15.99:80; Connection burst: 17 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,93.184.216.34:8080,63.0,2026-04-22 09:28:31,Frequent connections: 38 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 38; Repeated destination: 5 hits to 93.184.216.34:8080; Connection burst: 15 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:31,Frequent connections: 39 in 60 seconds; High connection frequency baseline: 39; Beaconing pattern: 31 hits to 18.235.15.99:80; Connection burst: 16 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:31,Frequent connections: 40 in 60 seconds; High connection frequency baseline: 40; Beaconing pattern: 32 hits to 18.235.15.99:80; Connection burst: 17 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:30,Frequent connections: 36 in 60 seconds; High connection frequency baseline: 36; Beaconing pattern: 29 hits to 18.235.15.99:80; Connection burst: 15 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:30,Frequent connections: 37 in 60 seconds; High connection frequency baseline: 37; Beaconing pattern: 30 hits to 18.235.15.99:80; Connection burst: 14 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:29,Frequent connections: 35 in 60 seconds; High connection frequency baseline: 35; Beaconing pattern: 28 hits to 18.235.15.99:80; Connection burst: 14 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:28,Frequent connections: 33 in 60 seconds; High connection frequency baseline: 33; Beaconing pattern: 26 hits to 18.235.15.99:80; Connection burst: 12 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,60.0,2026-04-22 09:28:28,Frequent connections: 34 in 60 seconds; High connection frequency baseline: 34; Beaconing pattern: 27 hits to 18.235.15.99:80; Connection burst: 13 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:27,Frequent connections: 31 in 60 seconds; High connection frequency baseline: 31; Beaconing pattern: 24 hits to 18.235.15.99:80; Connection burst: 12 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,System Idle Process,35.190.14.201:80,72.0,2026-04-22 09:28:27,Unknown process not in whitelist; Frequent connections: 42 in 60 seconds; High connection frequency baseline: 42; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 16 unique endpoints
HIGH,System Idle Process,23.206.173.41:443,72.0,2026-04-22 09:28:27,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 44; Connection burst: 12 connections in 10 seconds; Multi-destination activity: 17 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:27,Frequent connections: 32 in 60 seconds; High connection frequency baseline: 32; Beaconing pattern: 25 hits to 18.235.15.99:80; Connection burst: 11 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:26,Frequent connections: 28 in 60 seconds; High connection frequency baseline: 28; Beaconing pattern: 22 hits to 18.235.15.99:80; Connection burst: 9 connections in 10 seconds; Multiple destinations: 4 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:26,Frequent connections: 29 in 60 seconds; High connection frequency baseline: 29; Beaconing pattern: 23 hits to 18.235.15.99:80; Connection burst: 10 connections in 10 seconds; Multiple destinations: 4 unique endpoints
HIGH,System Idle Process,49.44.50.8:443,72.0,2026-04-22 09:28:26,Unknown process not in whitelist; Frequent connections: 40 in 60 seconds; High connection frequency baseline: 40; Connection burst: 8 connections in 10 seconds; Multi-destination activity: 15 unique endpoints
HIGH,python.exe,93.184.216.34:8080,52.0,2026-04-22 09:28:25,Frequent connections: 26 in 60 seconds; Unusual port: 8080; High connection frequency baseline: 26; Connection burst: 7 connections in 10 seconds; Multiple destinations: 4 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:25,Frequent connections: 27 in 60 seconds; High connection frequency baseline: 27; Beaconing pattern: 21 hits to 18.235.15.99:80; Connection burst: 8 connections in 10 seconds; Multiple destinations: 4 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:24,Frequent connections: 25 in 60 seconds; High connection frequency baseline: 25; Beaconing pattern: 20 hits to 18.235.15.99:80; Connection burst: 6 connections in 10 seconds; Multiple destinations: 4 unique endpoints
HIGH,python.exe,18.235.15.99:80,57.0,2026-04-22 09:28:23,Frequent connections: 24 in 60 seconds; High connection frequency baseline: 24; Beaconing pattern: 19 hits to 18.235.15.99:80; Connection burst: 7 connections in 10 seconds; Multiple destinations: 4 unique endpoints
HIGH,System Idle Process,103.102.166.224:80,72.0,2026-04-22 09:28:22,Unknown process not in whitelist; Frequent connections: 36 in 60 seconds; High connection frequency baseline: 36; Connection burst: 11 connections in 10 seconds; Multi-destination activity: 14 unique endpoints
HIGH,python.exe,18.235.15.99:80,52.0,2026-04-22 09:28:21,Frequent connections: 22 in 60 seconds; High connection frequency baseline: 22; Beaconing pattern: 18 hits to 18.235.15.99:80; Connection burst: 11 connections in 10 seconds
HIGH,System Idle Process,142.251.220.110:443,72.0,2026-04-22 09:28:19,Unknown process not in whitelist; Frequent connections: 33 in 60 seconds; High connection frequency baseline: 33; Connection burst: 15 connections in 10 seconds; Multi-destination activity: 13 unique endpoints
HIGH,python.exe,18.235.15.99:80,52.0,2026-04-22 09:28:18,Frequent connections: 21 in 60 seconds; High connection frequency baseline: 21; Beaconing pattern: 17 hits to 18.235.15.99:80; Connection burst: 14 connections in 10 seconds
HIGH,System Idle Process,20.207.73.82:80,72.0,2026-04-22 09:28:15,Unknown process not in whitelist; Frequent connections: 30 in 60 seconds; High connection frequency baseline: 30; Connection burst: 21 connections in 10 seconds; Multi-destination activity: 13 unique endpoints
HIGH,System Idle Process,20.190.174.43:443,72.0,2026-04-22 09:28:13,Unknown process not in whitelist; Frequent connections: 26 in 60 seconds; High connection frequency baseline: 26; Connection burst: 17 connections in 10 seconds; Multi-destination activity: 12 unique endpoints
HIGH,System Idle Process,20.189.173.28:443,72.0,2026-04-22 09:28:11,Unknown process not in whitelist; Frequent connections: 21 in 60 seconds; High connection frequency baseline: 21; Connection burst: 12 connections in 10 seconds; Multi-destination activity: 11 unique endpoints
HIGH,System Idle Process,18.235.15.99:80,75.0,2026-04-22 09:28:10,Unknown process not in whitelist; Frequent connections: 19 in 60 seconds; Repeated destination: 5 hits to 18.235.15.99:80; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 10 unique endpoints
HIGH,System Idle Process,18.235.15.99:80,75.0,2026-04-22 09:28:10,Unknown process not in whitelist; Frequent connections: 20 in 60 seconds; Repeated destination: 6 hits to 18.235.15.99:80; Connection burst: 11 connections in 10 seconds; Multi-destination activity: 10 unique endpoints
HIGH,System Idle Process,18.235.15.99:80,67.0,2026-04-22 09:28:09,Unknown process not in whitelist; Frequent connections: 17 in 60 seconds; Connection burst: 17 connections in 10 seconds; Multi-destination activity: 10 unique endpoints
HIGH,System Idle Process,18.235.15.99:80,67.0,2026-04-22 09:28:09,Unknown process not in whitelist; Frequent connections: 18 in 60 seconds; Connection burst: 18 connections in 10 seconds; Multi-destination activity: 10 unique endpoints
HIGH,System Idle Process,18.161.216.23:443,67.0,2026-04-22 09:28:08,Unknown process not in whitelist; Frequent connections: 13 in 60 seconds; Connection burst: 13 connections in 10 seconds; Multi-destination activity: 9 unique endpoints
HIGH,System Idle Process,18.235.15.99:80,67.0,2026-04-22 09:28:08,Unknown process not in whitelist; Frequent connections: 14 in 60 seconds; Connection burst: 14 connections in 10 seconds; Multi-destination activity: 9 unique endpoints
HIGH,System Idle Process,142.251.220.110:443,67.0,2026-04-22 09:28:08,Unknown process not in whitelist; Frequent connections: 15 in 60 seconds; Connection burst: 15 connections in 10 seconds; Multi-destination activity: 9 unique endpoints
HIGH,System Idle Process,34.8.7.18:443,67.0,2026-04-22 09:28:08,Unknown process not in whitelist; Frequent connections: 16 in 60 seconds; Connection burst: 16 connections in 10 seconds; Multi-destination activity: 10 unique endpoints
HIGH,System Idle Process,40.104.68.34:443,57.0,2026-04-22 09:28:06,Unknown process not in whitelist; Multiple connections: 10 in 60 seconds; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,System Idle Process,18.235.15.99:80,67.0,2026-04-22 09:28:06,Unknown process not in whitelist; Frequent connections: 11 in 60 seconds; Connection burst: 11 connections in 10 seconds; Multi-destination activity: 8 unique endpoints
HIGH,System Idle Process,40.104.68.34:443,67.0,2026-04-22 09:28:06,Unknown process not in whitelist; Frequent connections: 12 in 60 seconds; Connection burst: 12 connections in 10 seconds; Multi-destination activity: 8 unique endpoints
HIGH,Creative Cloud UI Helper.exe,54.205.137.114:443,52.0,2026-04-22 09:28:01,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; Connection burst: 6 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,System Idle Process,135.130.78.161:443,52.0,2026-04-22 09:28:01,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; Connection burst: 6 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,Creative Cloud UI Helper.exe,54.205.137.114:443,52.0,2026-04-22 09:28:01,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; Connection burst: 7 connections in 10 seconds; Multiple destinations: 5 unique endpoints
HIGH,System Idle Process,23.222.31.124:80,52.0,2026-04-22 09:28:01,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; Connection burst: 7 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,System Idle Process,142.250.76.195:80,52.0,2026-04-22 09:28:01,Unknown process not in whitelist; Multiple connections: 8 in 60 seconds; Connection burst: 8 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,System Idle Process,40.126.17.131:443,52.0,2026-04-22 09:28:01,Unknown process not in whitelist; Multiple connections: 9 in 60 seconds; Connection burst: 9 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,Creative Cloud UI Helper.exe,8.8.4.4:443,52.0,2026-04-22 09:28:01,Unknown process not in whitelist; Multiple connections: 8 in 60 seconds; Connection burst: 8 connections in 10 seconds; Multiple destinations: 6 unique endpoints
HIGH,Creative Cloud UI Helper.exe,162.159.140.165:443,57.0,2026-04-22 09:28:01,Unknown process not in whitelist; Multiple connections: 9 in 60 seconds; Connection burst: 9 connections in 10 seconds; Multi-destination activity: 7 unique endpoints
HIGH,Creative Cloud UI Helper.exe,142.251.220.110:443,57.0,2026-04-22 09:28:01,Unknown process not in whitelist; Multiple connections: 10 in 60 seconds; Connection burst: 10 connections in 10 seconds; Multi-destination activity: 8 unique endpoints
HIGH,Creative Cloud UI Helper.exe,49.44.153.37:443,67.0,2026-04-22 09:28:01,Unknown process not in whitelist; Frequent connections: 11 in 60 seconds; Connection burst: 11 connections in 10 seconds; Multi-destination activity: 9 unique endpoints
HIGH,System Idle Process,142.251.221.206:443,55.0,2026-04-22 02:13:37,Unknown process not in whitelist; Multiple connections: 8 in 60 seconds; User is idle but process is active; High connection frequency baseline: 273
HIGH,System Idle Process,18.161.229.66:443,55.0,2026-04-22 02:13:37,Unknown process not in whitelist; Multiple connections: 9 in 60 seconds; User is idle but process is active; High connection frequency baseline: 274
HIGH,System Idle Process,34.8.7.18:443,55.0,2026-04-22 02:13:37,Unknown process not in whitelist; Multiple connections: 10 in 60 seconds; User is idle but process is active; High connection frequency baseline: 275
HIGH,System Idle Process,52.104.173.39:443,55.0,2026-04-22 02:13:34,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; User is idle but process is active; High connection frequency baseline: 272
HIGH,System Idle Process,13.107.137.11:443,55.0,2026-04-22 02:13:29,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 271
HIGH,System Idle Process,34.54.84.110:443,55.0,2026-04-22 02:13:15,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 270
HIGH,System Idle Process,34.54.84.110:443,55.0,2026-04-22 02:13:11,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 269
HIGH,System Idle Process,52.98.88.242:443,55.0,2026-04-22 02:13:01,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 268
HIGH,System Idle Process,34.54.84.110:443,70.0,2026-04-22 02:08:13,Unknown process not in whitelist; Frequent connections: 11 in 60 seconds; User is idle but process is active; High connection frequency baseline: 121
HIGH,language_server_windows_x64.exe,34.54.84.110:443,55.0,2026-04-22 02:08:12,Unknown process not in whitelist; Multiple connections: 9 in 60 seconds; User is idle but process is active; High connection frequency baseline: 29
HIGH,System Idle Process,34.54.84.110:443,70.0,2026-04-22 02:08:10,Unknown process not in whitelist; Frequent connections: 11 in 60 seconds; User is idle but process is active; High connection frequency baseline: 120
HIGH,System Idle Process,216.239.32.223:443,70.0,2026-04-22 02:08:08,Unknown process not in whitelist; Frequent connections: 11 in 60 seconds; User is idle but process is active; High connection frequency baseline: 119
HIGH,language_server_windows_x64.exe,216.239.32.223:443,55.0,2026-04-22 02:08:06,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 25
HIGH,language_server_windows_x64.exe,142.251.43.129:443,55.0,2026-04-22 02:08:06,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; User is idle but process is active; High connection frequency baseline: 26
HIGH,language_server_windows_x64.exe,216.239.36.223:443,55.0,2026-04-22 02:08:06,Unknown process not in whitelist; Multiple connections: 8 in 60 seconds; User is idle but process is active; High connection frequency baseline: 27
HIGH,language_server_windows_x64.exe,216.239.32.223:443,55.0,2026-04-22 02:08:06,Unknown process not in whitelist; Multiple connections: 9 in 60 seconds; User is idle but process is active; High connection frequency baseline: 28
HIGH,System Idle Process,142.251.43.129:443,55.0,2026-04-22 02:07:24,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 111
HIGH,System Idle Process,34.54.84.110:443,55.0,2026-04-22 02:07:13,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 110
HIGH,System Idle Process,34.54.84.110:443,55.0,2026-04-22 02:07:10,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 109
HIGH,System Idle Process,34.36.133.15:443,55.0,2026-04-22 02:07:03,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 108
HIGH,System Idle Process,13.107.137.11:443,55.0,2026-04-22 02:06:37,Unknown process not in whitelist; Multiple connections: 8 in 60 seconds; User is idle but process is active; High connection frequency baseline: 106
HIGH,System Idle Process,104.208.16.88:443,55.0,2026-04-22 02:06:37,Unknown process not in whitelist; Multiple connections: 9 in 60 seconds; User is idle but process is active; High connection frequency baseline: 107
HIGH,System Idle Process,216.239.38.223:443,55.0,2026-04-22 02:06:24,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; User is idle but process is active; High connection frequency baseline: 105
HIGH,System Idle Process,34.54.84.110:443,55.0,2026-04-22 02:06:12,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; User is idle but process is active; High connection frequency baseline: 104
HIGH,System Idle Process,34.54.84.110:443,55.0,2026-04-22 02:06:09,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; User is idle but process is active; High connection frequency baseline: 103
HIGH,System Idle Process,216.239.34.223:443,55.0,2026-04-22 02:06:01,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; User is idle but process is active; High connection frequency baseline: 102
HIGH,System Idle Process,216.239.34.223:443,55.0,2026-04-22 02:05:59,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 101
HIGH,System Idle Process,34.8.7.18:443,55.0,2026-04-22 02:05:50,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 99
HIGH,System Idle Process,34.54.84.110:443,70.0,2026-04-22 01:42:55,Unknown process not in whitelist; Frequent connections: 11 in 60 seconds; User is idle but process is active; High connection frequency baseline: 22
HIGH,System Idle Process,34.54.84.110:443,70.0,2026-04-22 01:42:49,Unknown process not in whitelist; Frequent connections: 11 in 60 seconds; User is idle but process is active; High connection frequency baseline: 21
HIGH,System Idle Process,142.251.222.202:443,65.0,2026-04-22 01:42:44,Unknown process not in whitelist; Frequent connections: 11 in 60 seconds; User is idle but process is active
HIGH,System Idle Process,13.107.137.11:443,65.0,2026-04-22 01:42:02,Unknown process not in whitelist; Frequent connections: 12 in 60 seconds; User is idle but process is active
HIGH,System Idle Process,13.107.137.11:443,65.0,2026-04-22 01:42:02,Unknown process not in whitelist; Frequent connections: 13 in 60 seconds; User is idle but process is active
HIGH,System Idle Process,34.54.84.110:443,65.0,2026-04-22 01:41:55,Unknown process not in whitelist; Frequent connections: 11 in 60 seconds; User is idle but process is active
